sequence_id,refseq,region,start_index,end_index,start,end,gene,gene_id,genbank,ensembl
NT_187577.1,BestRefSeq,exon,494373,494702,494374,494703,ADAM2,2515,NM_001278113.2, 
NT_187577.1,BestRefSeq,CDS,588766,588820,588767,588821,ADAM2,2515,NP_001265042.1, 
NT_187577.1,BestRefSeq,CDS,587771,587847,587772,587848,ADAM2,2515,NP_001265042.1, 
NT_187577.1,BestRefSeq,CDS,584579,584634,584580,584635,ADAM2,2515,NP_001265042.1, 
NT_187577.1,BestRefSeq,CDS,575454,575532,575455,575533,ADAM2,2515,NP_001265042.1, 
NT_187577.1,BestRefSeq,CDS,572221,572297,572222,572298,ADAM2,2515,NP_001265042.1, 
NT_187577.1,BestRefSeq,CDS,571637,571805,571638,571806,ADAM2,2515,NP_001265042.1, 
NT_187577.1,BestRefSeq,CDS,539300,539371,539301,539372,ADAM2,2515,NP_001265042.1, 
NT_187577.1,BestRefSeq,CDS,538716,538882,538717,538883,ADAM2,2515,NP_001265042.1, 
NT_187577.1,BestRefSeq,CDS,537607,537688,537608,537689,ADAM2,2515,NP_001265042.1, 
NT_187577.1,BestRefSeq,CDS,527659,527795,527660,527796,ADAM2,2515,NP_001265042.1, 
NT_187577.1,BestRefSeq,CDS,520025,520208,520026,520209,ADAM2,2515,NP_001265042.1, 
NT_187577.1,BestRefSeq,CDS,517782,517880,517783,517881,ADAM2,2515,NP_001265042.1, 
NT_187577.1,BestRefSeq,CDS,517477,517672,517478,517673,ADAM2,2515,NP_001265042.1, 
NT_187577.1,BestRefSeq,CDS,511814,511919,511815,511920,ADAM2,2515,NP_001265042.1, 
NT_187577.1,BestRefSeq,CDS,506366,506549,506367,506550,ADAM2,2515,NP_001265042.1, 
NT_187577.1,BestRefSeq,CDS,500305,500382,500306,500383,ADAM2,2515,NP_001265042.1, 
NT_187577.1,BestRefSeq,CDS,499950,500088,499951,500089,ADAM2,2515,NP_001265042.1, 
NT_187577.1,BestRefSeq,CDS,497110,497269,497111,497270,ADAM2,2515,NP_001265042.1, 
NT_187577.1,BestRefSeq,CDS,495498,495531,495499,495532,ADAM2,2515,NP_001265042.1, 
NT_187577.1,BestRefSeq,mRNA,494373,588862,494374,588863,ADAM2,2515,NM_001278114.2, 
NT_187577.1,BestRefSeq,exon,588766,588862,588767,588863,ADAM2,2515,NM_001278114.2, 
NT_187577.1,BestRefSeq,exon,587771,587847,587772,587848,ADAM2,2515,NM_001278114.2, 
NT_187577.1,BestRefSeq,exon,584579,584634,584580,584635,ADAM2,2515,NM_001278114.2, 
NT_187577.1,BestRefSeq,exon,575454,575532,575455,575533,ADAM2,2515,NM_001278114.2, 
NT_187577.1,BestRefSeq,exon,572221,572297,572222,572298,ADAM2,2515,NM_001278114.2, 
NT_187577.1,BestRefSeq,exon,571637,571805,571638,571806,ADAM2,2515,NM_001278114.2, 
NT_187577.1,BestRefSeq,exon,560044,560100,560045,560101,ADAM2,2515,NM_001278114.2, 
NT_187577.1,BestRefSeq,exon,539300,539371,539301,539372,ADAM2,2515,NM_001278114.2, 
NT_187577.1,BestRefSeq,exon,538716,538882,538717,538883,ADAM2,2515,NM_001278114.2, 
NT_187577.1,BestRefSeq,exon,537607,537688,537608,537689,ADAM2,2515,NM_001278114.2, 
NT_187577.1,BestRefSeq,exon,527659,527795,527660,527796,ADAM2,2515,NM_001278114.2, 
NT_187577.1,BestRefSeq,exon,520025,520208,520026,520209,ADAM2,2515,NM_001278114.2, 
NT_187577.1,BestRefSeq,exon,517782,517880,517783,517881,ADAM2,2515,NM_001278114.2, 
NT_187577.1,BestRefSeq,exon,517477,517672,517478,517673,ADAM2,2515,NM_001278114.2, 
NT_187577.1,BestRefSeq,exon,511819,511919,511820,511920,ADAM2,2515,NM_001278114.2, 
NT_187577.1,BestRefSeq,exon,500305,500382,500306,500383,ADAM2,2515,NM_001278114.2, 
NT_187577.1,BestRefSeq,exon,499950,500088,499951,500089,ADAM2,2515,NM_001278114.2, 
NT_187577.1,BestRefSeq,exon,497110,497269,497111,497270,ADAM2,2515,NM_001278114.2, 
NT_187577.1,BestRefSeq,exon,495468,495531,495469,495532,ADAM2,2515,NM_001278114.2, 
NT_187577.1,BestRefSeq,exon,494373,494702,494374,494703,ADAM2,2515,NM_001278114.2, 
NT_187577.1,BestRefSeq,CDS,588766,588820,588767,588821,ADAM2,2515,NP_001265043.1, 
NT_187577.1,BestRefSeq,CDS,587771,587847,587772,587848,ADAM2,2515,NP_001265043.1, 
NT_187577.1,BestRefSeq,CDS,584579,584634,584580,584635,ADAM2,2515,NP_001265043.1, 
NT_187577.1,BestRefSeq,CDS,575454,575532,575455,575533,ADAM2,2515,NP_001265043.1, 
NT_187577.1,BestRefSeq,CDS,572221,572297,572222,572298,ADAM2,2515,NP_001265043.1, 
NT_187577.1,BestRefSeq,CDS,571637,571805,571638,571806,ADAM2,2515,NP_001265043.1, 
NT_187577.1,BestRefSeq,CDS,560044,560100,560045,560101,ADAM2,2515,NP_001265043.1, 
NT_187577.1,BestRefSeq,CDS,539300,539371,539301,539372,ADAM2,2515,NP_001265043.1, 
NT_187577.1,BestRefSeq,CDS,538716,538882,538717,538883,ADAM2,2515,NP_001265043.1, 
NT_187577.1,BestRefSeq,CDS,537607,537688,537608,537689,ADAM2,2515,NP_001265043.1, 
NT_187577.1,BestRefSeq,CDS,527659,527795,527660,527796,ADAM2,2515,NP_001265043.1, 
NT_187577.1,BestRefSeq,CDS,520025,520208,520026,520209,ADAM2,2515,NP_001265043.1, 
NT_187577.1,BestRefSeq,CDS,517782,517880,517783,517881,ADAM2,2515,NP_001265043.1, 
NT_187577.1,BestRefSeq,CDS,517477,517672,517478,517673,ADAM2,2515,NP_001265043.1, 
NT_187577.1,BestRefSeq,CDS,511819,511919,511820,511920,ADAM2,2515,NP_001265043.1, 
NT_187577.1,BestRefSeq,CDS,500305,500382,500306,500383,ADAM2,2515,NP_001265043.1, 
NT_187577.1,BestRefSeq,CDS,499950,500088,499951,500089,ADAM2,2515,NP_001265043.1, 
NT_187577.1,BestRefSeq,CDS,497110,497269,497111,497270,ADAM2,2515,NP_001265043.1, 
NT_187577.1,BestRefSeq,CDS,495498,495531,495499,495532,ADAM2,2515,NP_001265043.1, 
NT_187577.1,BestRefSeq,mRNA,494373,588862,494374,588863,ADAM2,2515,NM_001464.5, 
NT_187577.1,BestRefSeq,exon,588766,588862,588767,588863,ADAM2,2515,NM_001464.5, 
NT_187577.1,BestRefSeq,exon,587771,587847,587772,587848,ADAM2,2515,NM_001464.5, 
NT_187577.1,BestRefSeq,exon,584579,584634,584580,584635,ADAM2,2515,NM_001464.5, 
NT_187577.1,BestRefSeq,exon,575454,575532,575455,575533,ADAM2,2515,NM_001464.5, 
NT_187577.1,BestRefSeq,exon,572221,572297,572222,572298,ADAM2,2515,NM_001464.5, 
NT_187577.1,BestRefSeq,exon,571637,571805,571638,571806,ADAM2,2515,NM_001464.5, 
NT_187577.1,BestRefSeq,exon,560044,560100,560045,560101,ADAM2,2515,NM_001464.5, 
NT_187577.1,BestRefSeq,exon,539300,539371,539301,539372,ADAM2,2515,NM_001464.5, 
NT_187577.1,BestRefSeq,exon,538716,538882,538717,538883,ADAM2,2515,NM_001464.5, 
NT_187577.1,BestRefSeq,exon,537607,537688,537608,537689,ADAM2,2515,NM_001464.5, 
NT_187577.1,BestRefSeq,exon,527659,527795,527660,527796,ADAM2,2515,NM_001464.5, 
NT_187577.1,BestRefSeq,exon,520025,520208,520026,520209,ADAM2,2515,NM_001464.5, 
NT_187577.1,BestRefSeq,exon,517782,517880,517783,517881,ADAM2,2515,NM_001464.5, 
NT_187577.1,BestRefSeq,exon,517477,517672,517478,517673,ADAM2,2515,NM_001464.5, 
NT_187577.1,BestRefSeq,exon,511814,511919,511815,511920,ADAM2,2515,NM_001464.5, 
NT_187577.1,BestRefSeq,exon,506366,506549,506367,506550,ADAM2,2515,NM_001464.5, 
NT_187577.1,BestRefSeq,exon,500305,500382,500306,500383,ADAM2,2515,NM_001464.5, 
NT_187577.1,BestRefSeq,exon,499950,500088,499951,500089,ADAM2,2515,NM_001464.5, 
NT_187577.1,BestRefSeq,exon,497110,497269,497111,497270,ADAM2,2515,NM_001464.5, 
NT_187577.1,BestRefSeq,exon,495468,495531,495469,495532,ADAM2,2515,NM_001464.5, 
NT_187577.1,BestRefSeq,exon,494373,494702,494374,494703,ADAM2,2515,NM_001464.5, 
NT_187577.1,BestRefSeq,CDS,588766,588820,588767,588821,ADAM2,2515,NP_001455.3, 
NT_187577.1,BestRefSeq,CDS,587771,587847,587772,587848,ADAM2,2515,NP_001455.3, 
NT_187577.1,BestRefSeq,CDS,584579,584634,584580,584635,ADAM2,2515,NP_001455.3, 
NT_187577.1,BestRefSeq,CDS,575454,575532,575455,575533,ADAM2,2515,NP_001455.3, 
NT_187577.1,BestRefSeq,CDS,572221,572297,572222,572298,ADAM2,2515,NP_001455.3, 
NT_187577.1,BestRefSeq,CDS,571637,571805,571638,571806,ADAM2,2515,NP_001455.3, 
NT_187577.1,BestRefSeq,CDS,560044,560100,560045,560101,ADAM2,2515,NP_001455.3, 
NT_187577.1,BestRefSeq,CDS,539300,539371,539301,539372,ADAM2,2515,NP_001455.3, 
NT_187577.1,BestRefSeq,CDS,538716,538882,538717,538883,ADAM2,2515,NP_001455.3, 
NT_187577.1,BestRefSeq,CDS,537607,537688,537608,537689,ADAM2,2515,NP_001455.3, 
NT_187577.1,BestRefSeq,CDS,527659,527795,527660,527796,ADAM2,2515,NP_001455.3, 
NT_187577.1,BestRefSeq,CDS,520025,520208,520026,520209,ADAM2,2515,NP_001455.3, 
NT_187577.1,BestRefSeq,CDS,517782,517880,517783,517881,ADAM2,2515,NP_001455.3, 
NT_187577.1,BestRefSeq,CDS,517477,517672,517478,517673,ADAM2,2515,NP_001455.3, 
NT_187577.1,BestRefSeq,CDS,511814,511919,511815,511920,ADAM2,2515,NP_001455.3, 
NT_187577.1,BestRefSeq,CDS,506366,506549,506367,506550,ADAM2,2515,NP_001455.3, 
NT_187577.1,BestRefSeq,CDS,500305,500382,500306,500383,ADAM2,2515,NP_001455.3, 
NT_187577.1,BestRefSeq,CDS,499950,500088,499951,500089,ADAM2,2515,NP_001455.3, 
NT_187577.1,BestRefSeq,CDS,497110,497269,497111,497270,ADAM2,2515,NP_001455.3, 
NT_187577.1,BestRefSeq,CDS,495498,495531,495499,495532,ADAM2,2515,NP_001455.3, 
NT_187577.1,RefSeq,sequence_feature,514550,624491,514551,624492,,,, 
NT_187577.1,RefSeq,cDNA_match,7545,7612,7546,7613,,,, 
NT_187577.1,RefSeq,cDNA_match,9289,10943,9290,10944,,,, 
NT_187577.1,RefSeq,cDNA_match,7545,7612,7546,7613,,,, 
NT_187577.1,RefSeq,cDNA_match,9289,10943,9290,10944,,,, 
NT_187577.1,RefSeq,cDNA_match,7545,7612,7546,7613,,,, 
NT_187577.1,RefSeq,cDNA_match,9289,10943,9290,10944,,,, 
NT_187577.1,RefSeq,cDNA_match,7545,7612,7546,7613,,,, 
NT_187577.1,RefSeq,cDNA_match,9289,10943,9290,10944,,,, 
NT_187577.1,RefSeq,match,63064,64501,63065,64502,,,, 
NT_187577.1,RefSeq,match,215513,216247,215514,216248,,,, 
NT_187577.1,RefSeq,cDNA_match,220373,220427,220374,220428,,,, 
NT_187577.1,RefSeq,cDNA_match,221165,221244,221166,221245,,,, 
NT_187577.1,RefSeq,cDNA_match,225162,225215,225163,225216,,,, 
NT_187577.1,RefSeq,cDNA_match,228271,228349,228272,228350,,,, 
NT_187577.1,RefSeq,cDNA_match,228680,228756,228681,228757,,,, 
NT_187577.1,RefSeq,cDNA_match,229880,230052,229881,230053,,,, 
NT_187577.1,RefSeq,cDNA_match,230926,230991,230927,230992,,,, 
NT_187577.1,RefSeq,cDNA_match,251601,251819,251602,251820,,,, 
NT_187577.1,RefSeq,cDNA_match,261944,261963,261945,261964,,,, 
NT_187577.1,RefSeq,cDNA_match,263462,263476,263463,263477,,,, 
NT_187577.1,RefSeq,cDNA_match,264357,264368,264358,264369,,,, 
NT_187577.1,RefSeq,cDNA_match,265416,265433,265417,265434,,,, 
NT_187577.1,RefSeq,cDNA_match,266946,266958,266947,266959,,,, 
NT_187577.1,RefSeq,cDNA_match,267532,267548,267533,267549,,,, 
NT_187577.1,RefSeq,cDNA_match,335201,335310,335202,335311,,,, 
NT_187577.1,RefSeq,cDNA_match,335909,335985,335910,335986,,,, 
NT_187577.1,RefSeq,cDNA_match,356935,356990,356936,356991,,,, 
NT_187577.1,RefSeq,cDNA_match,359670,359748,359671,359749,,,, 
NT_187577.1,RefSeq,cDNA_match,360113,360189,360114,360190,,,, 
NT_187577.1,RefSeq,cDNA_match,361157,362205,361158,362206,,,, 
